"序號",標題,網址,留言者名稱,留言內容,留言時間,贊成論點/其他想法,贊成數量,反對數量
M-1285,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,阿一,"欸，不是！！
沒時間休息睡覺要也是你退掉晚上的補習吧？！
怎麼會本末倒置了？？！
要犧牲晚上的時間甚至睡覺時間是你自己找的，為什麼是要國家政策配合你的私人選擇？？

再說，就算給你改成1200-1600好了，原本該給你休息的時間你還不是拿去補習了？！
這樣有意義？？",2025-09-17 00:59:12,贊成論點,2,1
M-1286,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,哲,你們這些小鬼就繼續附議，反正最後的決定權還是在我們這些大人手上，投這個一點意義也沒有，睡眠不足晚上就早點睡不要上網或打電動了，不然去跟你家長溝通不要補那麼多習。,2025-09-17 01:00:22,其他想法,2,5
M-1287,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,CC,"有些青少年是因為晚上熬夜玩遊戲而不睡覺，並不是時間太短而睡不夠。
這個狀況應該要更加重視。",2025-09-17 01:33:49,贊成論點,0,1
M-1288,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,章魚,"國中生有些為了要考高中所以有些都會讀書讀比較晚也會有壓力有些會因為家庭因素而感到學業上非常的有壓力一邊要努力看書一邊要被家庭逼迫要多好的成績 無法適當的放鬆是一件很嚴重的事 每天讀書到很晚早上一早還要上課 如果一直活在這麼壓力的生活裡嚴重的會得憂鬱症
高中生也是為了考到好的大學還要早起有些離家裡很遠的還要比別人再更早起有時上課都沒精神 
現在的學生也是個人他們也是需要休息的",2025-09-17 01:37:45,其他想法,2,0
M-1289,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,ying,還有 可以把主科目（國英數）以外的課程改成自己選修嗎 很多課程真的上了對以後的人生也沒什麼幫助 還不如拿來自習或者專研自己的興趣。,2025-09-17 03:11:44,其他想法,1,0
M-1290,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,Ying,上課8小時都無法承受現在的小孩要奪脆弱，出社會怎麼辦根本沒能力生存上班也是8小時，難不成他們出社會後時間也要改成10點嗎？改課綱就好了吧？而且好10點上課請問一下怎麼去學校？父母都不用上班的嗎？現在的小孩未免也太過度保護了吧！我們也是這樣過來的怎麼到這一代就那麼脆弱，真不敢想以後的社會會變成怎樣。改了時間還不是一堆沒睡飽根本是手機害的現在網路太發達乾脆高中以前的學生都不要碰3c產品這樣就沒有睡眠問題，自己不自律,2025-09-17 03:32:12,其他想法,0,2
M-1291,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,iFold.,"這邊放個checkpoint 20年後
我要回來看看
這群人帶給世界的改變
太好玩了吧 地球",2025-09-17 03:59:12,其他想法,0,0
M-1292,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,私中是垃圾,建議把多元課程都刪掉 不是講一堆廢話就是喊口號 浪費時間 笑死人,2025-09-17 06:51:32,其他想法,1,0
M-1293,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,蔡妮恩,我也支持一下，現在學生壓力真的很大因為課業晚上要很晚睡，但必須六點起床去學校，每天要上十小時的課，台灣的教育制度根本不把學生當人看 教的那些東西出社會根本不會用到然後每天都要爆肝學,2025-09-17 07:08:35,其他想法,2,0
M-1294,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,黃柏勛,國中學生，尤其是私立的，上學時間根本就是提早出社會，上學時間就跟人家上班一樣，明明法律都知道未滿十八為未成年人，但還要承受跟成年人一樣的負荷，真的該檢討有一些阿,2025-09-17 07:18:06,其他想法,1,0
M-1295,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,"Pure water ",身為一個高中生，我只希望能有更多可以自己運用的時間,2025-09-17 07:22:19,其他想法,2,0
M-1296,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,哈嘍貓,10點上課怎麼了嗎 就是有些人 覺得學生就該讀書才有出路 天吶 現在這個社會有些不怎麼會讀書的都可以靠自己找到出路 還賺的比有讀書的人還多 真的不懂現在大人們的想法,2025-09-17 07:25:21,其他想法,1,0
M-1297,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,哈囉狗,我覺得10:00上課很好之前每天上課因為要趕校車所以都沒時間吃早餐 到學校只能餓到中午 不然就是去福利社買 可是不想早餐一直吃麵包 有一些家長說 因為上班時間的問題沒辦法接送孩子 可是國高中生可以走路吧 還有一些住遠的也可以坐校車啊,2025-09-17 07:25:39,其他想法,2,0
M-1298,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,,"川普曾是愛潑斯坦名流交際圈中人，為何全身而退，他發現了什麼？●https://www.youtube.com/watch?v=K0AbOL6IdKU
加密法案幣圈推手(美聯儲、華爾街、大型銀行的角色與利益沖突)●影片15:35●影片17:29●影片21:18●https://reurl.cc/Y34qNa

https://money.udn.com/money/story/5599/8988086?from=edn_newest_index

蘿莉島冤魂索命●影片02:32(特殊的服務)●08:28(愛潑斯坦)●13:53(理念差異)●https://www.youtube.com/watch?v=rvGEe9fTlnE

https://money.udn.com/money/story/5599/8981906?from=edn_hottest_index

次級房貸如何形成、金融機構如何放大風險、政府如何介入救市&hellip;真正的問題從未被解決●影片16:21●https://www.youtube.com/watch?v=pqhfJnjk5EY

https://money.udn.com/money/story/5613/8982120?from=edn_maintab_cate

金融複合體/美債是通脹的轉嫁/隱形化的成本●影片37:25●影片41:36●https://reurl.cc/0WlXbk

總會覺醒●https://newsveg.tw/blog/336

「最後貸款人」的真相●影片15:44(實體經濟與金融市場的脫節)●https://reurl.cc/gYpMop

經濟自毀●影片23:14(法律被用來為統治集團攫取資源清場/權力尋租的工具)●影片25:16(為何衰亡)●https://reurl.cc/ek7O4m

（無中生錢系統）一旦信任蕩然無存，將回天乏術。台灣雖然不是IMF國際貨幣基金組織、世界銀行、聯合國的會員，卻也無法逃脫全球結算的反噬。國際政經協議影響您我！醒悟無國界【實名制UBI與碳權】才是全球和平的轉機！還能被騙多久？全球勞工都應該一起從被治理覺醒與齊心改革！人類社會需要全球團結互助的平等尊嚴！而非價值觀與全球產業鏈利益分工之束縛醒悟，甚至低薪人礦爆肝窮忙、戰役難民的貧困世襲化、高齡少子與產業失衡的晶片籌碼物美價廉國際孤兒！",2025-09-17 08:42:18,其他想法,0,0
M-1299,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,,"(把所有資源被換成了紙鈔/股匯債權買賣/薪資雇用，看似一切公平化/背後的操作和隱性規則:各國權勢者們的政策治理操作利率與國際結算/各國財閥全球分工物美價廉奴隸交易資源紅利的商業帝國資本協議變得複雜和隱秘/人為操作與放貸使土地開發商與資本家發行商們賺取穩定幣美債拆借回購時間運轉循環的最大收益，同樣與剝削如出一轍)為什麼經濟越發達，文明越先進，生育率反而降低了？●影片08:50●https://www.youtube.com/watch?v=jmJbs1UOOj8

【受到經濟學管理的人已經變成了一種沒有生命的貨幣】●影片13:03●為什麼現存的經濟系統必將失衡？●https://youtu.be/SSPfpet8Pxc?feature=shared

三大加密法案（上集）| GENIUS法案●影片12:29●影片16:25●影片19:18(美聯儲、華爾街、大型銀行的角色與利益沖突)●https://www.youtube.com/watch?v=FQJGQumumx0

(投資人忽略風險+制度監管的缺位+金融創新過於複雜難以理解+過度累積的債務而導致國際清算的全球秩序黑天鵝)解析史上4次大崩盤! ●影片18:06●影片38:05●https://www.youtube.com/watch?v=QMBN8_4crQk

「人們提前十年吃掉的，須以挨餓十年來償還。」 &ndash; Roland Baader...當貨幣開始脫離金本位時...開始無中生有●https://newsveg.tw/blog/336

地緣金融權謀(技術不會獨立於權力結構而存在/權力.資本.政治.制度的合謀)誰在操控？●影片17:29●影片24:13●影片29:10(股東和資本結構與政策遊說記錄的加密貨幣成為主權博弈的新戰場/國家權力的金融代理戰爭/交易入口的控制權)●https://www.youtube.com/watch?v=tPSegtoWTJk

☆時間財富☆壽命健康
請醒悟(遊說黑市槍毒貪污詐騙洗錢)產業失衡貧富不均基建槓桿利差炒作虛榮假象各國財政自我毀滅bug無限撥補信用發債的國際財閥們操作市場以維穩美債連動全球市場產業鏈之經貿交流和每個人的生活支付！影響生命價值的認知和意識自主、博弈控制：價值觀競備權力安全與國有化鑄幣的合法化治理vs市場國際競爭的CP性能價格vs人類和平自由安全的平等尊嚴●",2025-09-17 08:44:04,其他想法,0,0
M-1300,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,momo,"本人持反對意見
1.關聯性問題： 上放學時間並非學生睡眠不足主因，過度的補習和缺乏自控力的使用電子産品有更加直接的影響

2. 教育公平問題：現行多元選修的開課要求保障偏鄉及弱勢學生接觸多元學習內容的管道，探索興趣及促進多元能力發展。若取消多元選修，對於中高社經背景的學生或許有其他校外資源支持探索發展興趣，但偏鄉弱勢學生無此資源，此舉將造成更嚴重的城鄉差距

3. 針對少數有強烈興趣趨向的學生已有自學方案可以使用：以教育現場來看，有明確且強烈的生涯規劃目標的學生是少數，可依照實驗三法針對自己的需求向所屬學校提出自學申請，自主安排學習時間，成績計算方式等等，已有符合此需求的現行方案可以使用，且多數學生尚在探索階段，較缺乏自控力和主動性，學校正式課程的環境反而更有助於多元興趣的探索和發展。 

說白了，學生自己知道想十點上課的原因是什麼，我們自己也當過學生，我相信一定有學生是真的認真規劃讀書和發展興趣能力，但大多數的難道不是想少待在學校幾個小時，在這段時間真的有在做事而不是滑手機打遊戲的人又有幾個。",2025-09-17 09:38:48,其他想法,0,1
M-1301,國高中上課時間改為10:00到16:00，避免慢性睡眠剝奪導致學生憂鬱、自傷自殺風險提升。,/idea/detail/45e4b677-19d5-4b48-b1da-1afe3000a878,,"占為己有，如此才能從無中生出鉅額資金來●https://reurl.cc/NlzzlQ
☆時間財富☆壽命健康☆
很多人總以為，賺錢靠的是機會，其實真正的差距，在於認知。
📌 認知低​​的人：
&bull; 看不見機會，所以永遠遲一步；
&bull; 拿到機會，不敢做，因為害怕；
&bull; 做了，遇到風浪又立刻崩盤。

📌 認知高的人：
&bull; 知道哪些是真機會，哪些是假陷阱；
&bull; 知道風險是常態，所以敢承擔；
&bull; 知道失敗是過程，所以能撐過去。

你能賺多少，取決於你認知到哪裡；
你敢承擔多少，取決於你心裡有多少底氣。

錢是數字，
資本是工具，
而認知，才是財富的天花板。
https://www.facebook.com/share/p/16nnC7dTDz/


資本可以讓你快速累積財富，
但能不能守得住，
完全取決於認知。
📌 沒有認知的人：
&bull; 有錢時急著享受，結果錢花光了；
&bull; 投資時盲目跟風，結果被收割了；
&bull; 賺到一次，卻守不住一輩子。

📌 有認知的人：
&bull; 知道如何分配風險；
&bull; 知道什麼時候該進，什麼時候該退；
&bull; 即使遇到風浪，也能穩住資本的船。

錢，能改變你一時的生活；
資本，能改變你一生的格局；
但認知，才是決定你能不能守住成果的關鍵。

真正的財富差距，
不在於誰賺很多，
而在於誰能笑到最後。
https://www.facebook.com/share/p/19vCocWQXH/


很多人以為，資本就是錢多。
其實不然。
錢只是表面，資本的真正價值，是製定規則。
📌 普通人參與的，是賺錢遊戲：

&bull; 用時間換工資；
&bull; 用力氣換報酬；
&bull; 用省吃儉用換安全感。

📌 資本家參與的，是規則遊戲：

&bull; 他們決定產業怎麼賺錢；
&bull; 他們設定別人必須遵守​​的條款；
&bull; 他們透過網路、系統，讓別人替自己創造價值。

這就是差距。

錢可以花光，
但規則一旦建立，就能源源不絕地生錢。

所以，真正的資本家不會問：
&ldquo;我還能賺多少錢？&rdquo;
而是會問：
「我能不能創造一個遊戲，讓別人不斷為我貢獻？」

資本，不是你擁有多少，
而是你能不能用規則，
讓世界替你運轉。
https://www.facebook.com/share/p/1Ae1siKJMb/


權力.資本.政治.制度的掮客交易治理政經競備安全(任何產業技術都不會獨立於權力結構而存在)●影片29:10●",2025-09-17 09:55:09,其他想法,0,0
